TEMP_ID,SEX,DEPARTMENT,TCAS ROUND,FIRST_GPA,SECOND_GPA,GPAX,COMP_PROG_REG_SEM,COMP_PROG_GRADE,COMP_PROG_ATMPT,EXPLORE_ENG_GRADE,EXPLORE_ENG_ATMPT,ENG_MATERIAL_GRADE,ENG_MATERIAL_ATMPT,GEN_CHEM_GRADE,GEN_CHEM_ATMPT,GEN_CHEMLAB_GRADE,GEN_CHEMLAB_ATMPT,ENG_DRAWING_GRADE,ENG_DRAWING_ATMPT
A642,M,ภาควิชาวิศวกรรมคอมพิวเตอร์,TCAS1 Portfolio,3.29,3.80,3.60,2,A,1,A,1,A,1,B,1,B,1,B+,2
A643,M,ภาควิชาวิศวกรรมสิ่งแวดล้อม,TCAS1 Portfolio,2.50,3.45,2.97,2,D,2,A,1,B,1,D+,1,C+,1,C+,1
A644,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,2.79,3.58,3.21,2,A,1,A,1,A,1,C,1,B,1,A,1
A645,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,1.91,2.72,2.56,2,D,1,A,1,B,1,C+,1,B,1,D+,1
A646,M,ภาควิชาวิศวกรรมนิวเคลียร์,TCAS1 Portfolio,1.71,1.97,1.96,2,W,1,A,1,C,1,C,1,B,1,D,2
A647,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.50,3.24,2.94,2,A,1,A,1,A,1,C,1,B,1,C,1
A648,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,0.95,2.12,1.88,3,W,1,A,1,D,1,W,1,W,1,D+,2
A649,M,ภาควิชาวิศวกรรมโลหการ,TCAS1 Portfolio,2.32,2.41,2.38,2,D+,1,A,1,B+,1,C+,1,B+,1,D+,2
A650,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.18,2.68,2.47,2,B+,1,A,1,D+,1,C,2,B,1,D+,1
A651,F,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.44,2.74,2.60,2,D+,1,A,1,C+,1,C+,1,B,1,W,2
A652,M,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,2.76,3.50,3.15,2,C+,1,A,1,A,1,C,1,C+,1,D+,1
A653,F,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,2.68,3.07,2.90,2,C,1,A,1,B,1,C,1,C+,1,B,2
A654,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,1.86,2.29,2.21,2,W,2,A,1,C+,1,C,1,B,1,D+,2
A655,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,2.11,1.97,2.10,2,D,2,B+,1,D,1,C,1,B,1,C,2
A656,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.25,2.09,2.42,2,D+,1,A,1,C+,1,C,1,C+,1,D,2
A657,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,4.00,4.00,4.00,2,A,1,A,1,A,1,A,1,A,1,A,1
A658,M,ภาควิชาวิศวกรรมโลหการ,TCAS1 Portfolio,1.19,2.62,2.31,2,W,2,A,1,B,1,F,1,C+,1,W,2
A659,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.35,3.68,3.53,2,A,1,A,1,A,1,B,1,B+,1,A,1
A660,F,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,2.00,1.58,1.74,2,W,1,A,1,W,1,D+,1,C+,1,F,2
A661,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.82,3.92,3.88,2,A,1,A,1,A,1,A,1,A,1,A,1
A662,F,ภาควิชาวิศวกรรมสิ่งแวดล้อม,TCAS1 Portfolio,2.64,2.63,2.63,2,D+,1,A,1,C+,1,C,1,B+,1,C+,1
A663,M,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,2.91,2.97,2.94,2,C+,1,A,1,C+,1,C,1,B+,1,A,1
A664,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,2.96,2.55,2.71,2,F,1,A,1,C+,1,C+,1,B,1,D,2
A665,F,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,1.74,2.16,2.00,2,D,1,A,1,C+,1,D+,1,B,1,D,1
A666,F,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,2.65,2.58,2.61,2,C,1,A,1,C+,1,C+,1,B+,1,C+,1
A667,F,ไม่สังกัดภาควิชา/เทียบเท่า,TCAS1 Portfolio,1.68,2.11,1.94,2,D+,1,A,1,D+,1,D+,1,B+,1,B+,2
A668,F,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,1.63,2.15,1.92,2,W,1,A,1,F,1,D,1,B,1,W,2
A669,M,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,1.56,2.50,2.14,2,D,1,B+,1,D+,1,F,1,C,1,W,2
A670,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,1.96,2.45,2.40,2,D,1,A,1,C+,1,D+,1,B,1,B,2
A671,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.65,3.16,2.87,2,A,1,B,1,A,1,D,1,B+,1,A,1
A672,F,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.36,3.50,3.49,2,A,1,A,1,B,1,B,1,A,1,B,2
A673,M,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,1.65,2.28,1.92,2,W,1,B+,1,C+,1,D+,1,C+,1,B,1
A674,F,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.65,3.84,3.75,2,A,1,A,1,B+,1,C+,1,A,1,A,1
A675,M,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,1.64,2.29,1.94,2,D,2,B+,1,C,1,D+,1,B,1,C,2
A676,M,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,2.50,2.92,2.94,2,D+,1,A,1,A,1,B,1,B,1,C+,1
A677,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.21,3.76,3.50,2,A,1,A,1,B+,1,C+,1,A,1,C+,1
A678,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.75,2.47,2.69,2,D+,1,A,1,C,1,C+,1,B,1,C+,1
A679,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.35,2.79,2.79,2,B+,1,A,1,C,1,D+,1,B,1,C+,1
A680,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,3.00,3.21,3.18,2,D+,1,A,1,B,1,C+,1,B+,1,C+,1
A681,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.09,3.16,2.76,2,A,1,A,1,B+,1,C,1,B,1,D+,1
A682,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.29,2.97,2.74,2,A,1,B+,1,B,1,C+,1,B+,1,C+,1
A683,M,ภาควิชาวิศวกรรมคอมพิวเตอร์,TCAS1 Portfolio,3.62,3.92,3.78,2,A,1,A,1,A,1,A,1,B+,1,C+,1
A684,M,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,3.18,3.05,3.23,2,D+,1,A,1,B,1,C+,1,A,1,C+,1
A685,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.88,2.87,2.88,2,B,1,A,1,B,1,C+,1,B,1,B+,1
A686,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,2.50,3.13,2.83,2,C,1,A,1,B+,1,C+,1,B+,1,C,1
A687,F,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,1.32,1.91,2.02,2,D,1,A,1,C,1,D+,1,C+,1,D+,2
A688,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.79,2.58,2.68,2,D,1,A,1,D+,1,D+,1,B,1,B,1
A689,M,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,2.26,2.65,2.58,2,W,1,A,1,C,1,B,1,B,1,C+,1
A690,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,2.82,2.89,2.86,2,C,1,A,1,B,1,C,1,A,1,D+,2
A691,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,1.68,2.39,2.20,2,D+,1,A,1,B+,1,D+,1,B,1,C+,2
A692,M,ไม่สังกัดภาควิชา/เทียบเท่า,TCAS1 Portfolio,0.95,1.23,1.14,2,D,1,A,1,D+,1,F,1,C+,1,F,2
A693,M,ภาควิชาวิศวกรรมโลหการ,TCAS1 Portfolio,1.61,1.78,1.70,2,W,1,A,1,C+,1,D+,1,B,1,C+,1
A694,M,ภาควิชาวิศวกรรมโลหการ,TCAS1 Portfolio,1.21,2.03,2.07,2,D,1,A,1,C,1,D+,1,B,1,D,1
A695,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.74,3.66,3.72,2,B+,1,A,1,B+,1,B,1,A,1,A,1
A696,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.24,3.58,3.42,2,A,1,A,1,A,1,C,1,B,1,A,1
A697,M,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,1.65,2.18,1.94,2,D+,1,A,1,C,1,D,1,C+,1,C+,1
A698,M,ภาควิชาวิศวกรรมโยธา,TCAS1 Portfolio,2.24,2.00,2.20,2,C,1,A,1,D+,1,C,1,B,1,A,1
A699,M,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,2.53,2.55,2.68,2,D+,1,B+,1,C+,1,C,1,B,1,C+,1
A700,F,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,2.41,2.92,2.76,2,C+,2,A,1,B,1,C,1,B,1,C+,1
A701,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.53,3.73,3.64,2,C,1,A,1,A,1,B+,1,B+,1,C+,1
A702,F,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,1.36,1.63,1.52,2,D,1,A,1,D,1,C,1,C+,1,D+,2
A703,F,ภาควิชาวิศวกรรมเคมี,TCAS1 Portfolio,2.09,2.34,2.21,2,W,1,A,1,C,1,D+,1,B,1,C,2
A704,F,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,2.79,3.47,3.15,2,A,1,A,1,A,1,C,1,B+,1,B,1
A705,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,1.14,1.75,1.51,2,D,1,A,1,C,1,D+,1,C+,1,D+,2
A706,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.56,3.21,2.99,2,A,1,A,1,C+,1,C,1,B+,1,B,1
A707,M,ภาควิชาวิศวกรรมคอมพิวเตอร์,TCAS1 Portfolio,3.46,4.00,3.79,2,A,1,A,1,A,1,B,1,A,1,A,2
A708,F,ภาควิชาวิศวกรรมโลหการ,TCAS1 Portfolio,1.35,2.00,1.96,2,D,1,A,1,D,1,D+,1,C,1,D,2
A709,F,ภาควิชาวิศวกรรมสำรวจ,TCAS1 Portfolio,1.82,2.31,2.47,2,D,1,A,1,D,1,D,1,C+,1,D,1
A710,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.71,2.89,2.90,2,C,1,B+,1,B,1,C,1,B+,1,C,1
A711,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.91,3.84,3.86,2,A,1,A,1,A,1,A,1,A,1,B+,1
A712,F,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,3.00,2.86,2.92,2,D+,1,A,1,B,1,C+,1,B+,1,B,2
A713,F,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.44,3.68,3.63,2,B+,1,A,1,B+,1,C+,1,B+,1,C+,1
A714,F,ภาควิชาวิศวกรรมเหมืองแร่และปิโตรเลียม,TCAS1 Portfolio,2.56,2.88,2.87,2,C+,1,A,1,C+,1,C,1,B,1,A,1
A715,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.26,3.42,3.35,2,A,1,A,1,B+,1,B,1,B+,1,B+,1
A716,M,ภาควิชาวิศวกรรมไฟฟ้า,TCAS1 Portfolio,3.26,3.71,3.50,2,A,1,A,1,A,1,B,1,B+,1,B,1
A717,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,3.35,3.79,3.58,2,A,1,A,1,A,1,B,1,B+,1,C+,1
A718,M,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.56,3.03,2.67,2,B+,1,B+,1,B+,1,C,1,B+,1,C,1
A719,F,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,2.82,3.21,3.03,2,A,1,A,1,B+,1,B,1,B+,1,C+,1
A720,M,ภาควิชาวิศวกรรมคอมพิวเตอร์,TCAS1 Portfolio,3.44,3.76,3.61,2,A,1,A,1,B+,1,B,1,B+,1,B+,1
A721,M,ภาควิชาวิศวกรรมคอมพิวเตอร์,TCAS1 Portfolio,3.71,4.00,3.88,2,A,1,A,1,A,1,B+,1,B+,1,A,1
A722,F,ภาควิชาวิศวกรรมเครื่องกล,TCAS1 Portfolio,2.24,2.38,2.19,2,D,2,A,1,B,1,B,1,A,1,D,1
A723,M,ภาควิชาวิศวกรรมอุตสาหการ,TCAS1 Portfolio,3.21,3.61,3.42,2,A,1,A,1,B+,1,C+,1,A,1,A,1
